where,ref,type,severity,class,agent,suggestions
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_RESEAU_VOIP.md,50_POLICIES/ops/incident_severity.md,text_ref,P2,external_dependency,,IT-SHARED/20_TEMPLATES/08_TEMPLATE_REPORTS/TEMPLATE__INCIDENT_REPORT.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_LOG.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_CRITIQUE.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_RESEAU_VOIP.md,50_POLICIES/ops/logging_schema.md,text_ref,P2,external_dependency,,README.md | OPS/OPS-RouterIA/tools/tools.md | OPS/OPS-RouterIA/prompt.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_RESEAU_VOIP.md,50_POLICIES/ops/sla.md,text_ref,P2,external_dependency,,IT-SHARED/50_REFERENCE/REFERENCE__SLA_Matrix.md | 20_Agents/IT-NOCDispatcher/knowledge/REFERENCE__SLA_Matrix.md | 20_Agents/IT-FrontLine/knowledge/REFERENCE__SLA_FrontLine.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md,40_RUNBOOKS/LEGACY_MD/01_it_msp_ticket_to_kb.md,text_ref,P2,external_dependency,,IT-SHARED/10_RUNBOOKS/SUPPORT/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/SUPPORT__RUNBOOK__IT_MSP_TICKET_TO_KB.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md,40_RUNBOOKS/playbooks.yaml,text_ref,P2,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md,50_POLICIES/ops/incident_severity.md,text_ref,P2,external_dependency,,IT-SHARED/20_TEMPLATES/08_TEMPLATE_REPORTS/TEMPLATE__INCIDENT_REPORT.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_LOG.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_CRITIQUE.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md,50_POLICIES/ops/logging_schema.md,text_ref,P2,external_dependency,,README.md | OPS/OPS-RouterIA/tools/tools.md | OPS/OPS-RouterIA/prompt.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md,50_POLICIES/ops/sla.md,text_ref,P2,external_dependency,,IT-SHARED/50_REFERENCE/REFERENCE__SLA_Matrix.md | 20_Agents/IT-NOCDispatcher/knowledge/REFERENCE__SLA_Matrix.md | 20_Agents/IT-FrontLine/knowledge/REFERENCE__SLA_FrontLine.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Triage-KB_V1.md,40_RUNBOOKS/LEGACY_MD/01_it_msp_ticket_to_kb.md,text_ref,P2,external_dependency,,IT-SHARED/10_RUNBOOKS/SUPPORT/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/SUPPORT__RUNBOOK__IT_MSP_TICKET_TO_KB.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Triage-KB_V1.md,40_RUNBOOKS/playbooks.yaml,text_ref,P2,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Triage-KB_V1.md,50_POLICIES/ops/incident_severity.md,text_ref,P2,external_dependency,,IT-SHARED/20_TEMPLATES/08_TEMPLATE_REPORTS/TEMPLATE__INCIDENT_REPORT.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_LOG.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_CRITIQUE.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Triage-KB_V1.md,50_POLICIES/ops/logging_schema.md,text_ref,P2,external_dependency,,README.md | OPS/OPS-RouterIA/tools/tools.md | OPS/OPS-RouterIA/prompt.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Triage-KB_V1.md,50_POLICIES/ops/sla.md,text_ref,P2,external_dependency,,IT-SHARED/50_REFERENCE/REFERENCE__SLA_Matrix.md | 20_Agents/IT-NOCDispatcher/knowledge/REFERENCE__SLA_Matrix.md | 20_Agents/IT-FrontLine/knowledge/REFERENCE__SLA_FrontLine.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,10_TEAMS/teams.yaml,text_ref,P2,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,40_RUNBOOKS/RUNBOOKS_MD,text_ref,P2,external_dependency,,IT-SHARED/TABLEAU__Runbooks_par_Agent.md | IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SUPPORT.md | IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOKS_IT_SECURITE.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,40_RUNBOOKS/RUNBOOKS_MD/RUNBOOK__ADD_AGENT.md,text_ref,P2,external_dependency,,IT-SHARED/10_RUNBOOKS/SECURITY/SECURITY__RUNBOOK__Security_Audit.md | IT-SHARED/10_RUNBOOKS/SECURITY/RUNBOOK__Alert_Response.md | IT-SHARED/10_RUNBOOKS/SECURITY/99_ARCHIVE/RUNBOOK__Alert_Response.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,40_RUNBOOKS/RUNBOOKS_MD/RUNBOOK__CREATE_PLAYBOOK.md,text_ref,P2,external_dependency,,IT-SHARED/10_RUNBOOKS/SECURITY/SECURITY__RUNBOOK__Security_Audit.md | IT-SHARED/10_RUNBOOKS/SECURITY/RUNBOOK__Alert_Response.md | IT-SHARED/10_RUNBOOKS/SECURITY/99_ARCHIVE/RUNBOOK__Alert_Response.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,40_RUNBOOKS/playbooks.yaml,text_ref,P2,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,50_POLICIES/POLICIES__INDEX.md,text_ref,P2,external_dependency,,20_Agents/IT-VoIPMaster/04_KNOWLEDGE_INDEX.md | 20_Agents/IT-UrgenceMaster/04_KNOWLEDGE_INDEX.md | 20_Agents/IT-TicketScribe/04_KNOWLEDGE_INDEX.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,50_POLICIES/SOURCE_ATTRIBUTION.yaml,text_ref,P2,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/10_RUNBOOKS/SUPPORT/RUNBOOK__IT_CW_INTERVENTION_LIVE_CLOSE.md,IT-SHARED/20_TEMPLATES/05_TEMPLATES_INTERVENTION/CW_TEMPLATE_LIBRARY__INTERVENTION_COPILOT.md,text_ref,P2,internal_missing,,IT-SHARED/20_TEMPLATES/02_TEMPLATE_COM/TEMPLATE_CW_LIBRARY__INTERVENTION_COPILOT.md | IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE__CW_TEMPLATE_LIBRARY__INTERVENTION_COPILOT.md | IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE_CW_Intervention-Library_V1.md
IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/RUNBOOK_MENU_CONTEXTUEL_V4.md,IT-SHARED/20_TEMPLATES/06_TEMPLATE,text_ref,P2,internal_missing,,IT-SHARED/80_EXEMPLES/TEMPLATE_PENDINGREBOOT.md | IT-SHARED/20_TEMPLATES/12_TEMPLATE_DIAG/TEMPLATE_DIAG_DFRS | IT-SHARED/20_TEMPLATES/07_TEMPLATE_BACKUP/TEMPLATE_DIAG_VEEAM
IT-SHARED/20_TEMPLATES/TEMPLATE__GPT_SETUP_CARD.md,20_Agents/IT-,text_ref,P2,internal_missing,,IT_INDEPENDENCE.md | 20_Agents/IT-Commandare-TECH/IT_Commandare_TECH_KnowledgePack_v1/IT__Glossary.md | 20_Agents/IT-Commandare-OPR/IT_Commandare_OPR_KnowledgePack_v1/IT__Glossary.md
IT-SHARED/60_BUNDLES/BUNDLE_KP_AssistanTI-FrontLine_V1.md,IT-SHARED/50_REFERENCE/REFERENCE_MASTER_Routing-Rules_V1.md,text_ref,P2,internal_missing,,IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Routing-Rules_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_OnePager_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Conventions_V1.md
IT-SHARED/60_BUNDLES/BUNDLE_KP_FrontLine_V1.md,IT-SHARED/50_REFERENCE/REFERENCE_MASTER_Routing-Rules_V1.md,text_ref,P2,internal_missing,,IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Routing-Rules_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_OnePager_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Conventions_V1.md
IT-SHARED/60_BUNDLES/BUNDLE_RUNBOOK_SUPPORT_Intervention-Live_V1.md,IT-SHARED/20_TEMPLATES/05_TEMPLATES_INTERVENTION/CW_TEMPLATE_LIBRARY__INTERVENTION_COPILOT.md,text_ref,P2,internal_missing,,IT-SHARED/20_TEMPLATES/02_TEMPLATE_COM/TEMPLATE_CW_LIBRARY__INTERVENTION_COPILOT.md | IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE__CW_TEMPLATE_LIBRARY__INTERVENTION_COPILOT.md | IT-SHARED/20_TEMPLATES/01_TEMPLATE_CW/TEMPLATE_CW_Intervention-Library_V1.md
IT-SHARED/60_BUNDLES/BUNDLE__INFRA_Firewall.md,OPS/IT,text_ref,P2,internal_missing,,IT_INDEPENDENCE.md | 20_Agents/IT-Commandare-TECH/IT_Commandare_TECH_KnowledgePack_v1/IT__Glossary.md | 20_Agents/IT-Commandare-OPR/IT_Commandare_OPR_KnowledgePack_v1/IT__Glossary.md
IT-SHARED/RUNBOOK_MENU_CONTEXTUEL_V4.md,IT-SHARED/10_RUNBOOKS/INFRA/INFRA__NOC__RUNBOOK__Backup_Configuration,text_ref,P2,internal_missing,,IT-SHARED/10_RUNBOOKS/INFRA/INFRA__NOC__RUNBOOK__Backup_Configuration.md | IT-SHARED/10_RUNBOOKS/NOC/NOC__RUNBOOK__Backup_Configuration.md | IT-SHARED/10_RUNBOOKS/INFRA/RUNBOOK__Backup_Configuration.md
IT-SHARED/RUNBOOK_MENU_CONTEXTUEL_V4.md,IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__DC_PrePost_Validation,text_ref,P2,internal_missing,,IT-SHARED/10_RUNBOOKS/INFRA/INFRA__RUNBOOK__DC_PrePost_Validation.md | IT-SHARED/10_RUNBOOKS/INFRA/RUNBOOK__DC_PrePost_Validation.md | IT-SHARED/10_RUNBOOKS/INFRA/RUNBOOK__SQL_PrePost_Validation.md
IT-SHARED/RUNBOOK_MENU_CONTEXTUEL_V4.md,IT-SHARED/10_RUNBOOKS/MAINTENANCE/MAINTENANCE__RUNBOOK__CMDB_Asset_Audit_V1.md,text_ref,P2,internal_missing,,IT-SHARED/10_RUNBOOKS/MAINTENANCE/MAINT__RB__CMDB_Asset_Audit_V1.md | IT-SHARED/10_RUNBOOKS/MAINTENANCE/RUNBOOK__IT_AUDIT_TRIMESTRIEL_V1.md | IT-SHARED/10_RUNBOOKS/MAINTENANCE/99_ARCHIVE/RUNBOOK__IT_AUDIT_TRIMESTRIEL_V1.md
IT-SHARED/RUNBOOK_MENU_CONTEXTUEL_V4.md,IT-SHARED/20_TEMPLATES/06_TEMPLATE,text_ref,P2,internal_missing,,IT-SHARED/80_EXEMPLES/TEMPLATE_PENDINGREBOOT.md | IT-SHARED/20_TEMPLATES/12_TEMPLATE_DIAG/TEMPLATE_DIAG_DFRS | IT-SHARED/20_TEMPLATES/07_TEMPLATE_BACKUP/TEMPLATE_DIAG_VEEAM
IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md,40_RUNBOOKS/LEGACY_MD/01_it_msp_ticket_to_kb.md,text_ref,P3,external_dependency,,IT-SHARED/10_RUNBOOKS/SUPPORT/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md | IT-SHARED/10_RUNBOOKS/SUPPORT/SUPPORT__RUNBOOK__IT_MSP_TICKET_TO_KB.md
IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md,40_RUNBOOKS/playbooks.yaml,text_ref,P3,external_dependency,,playbooks/playbooks.yaml | OPS/OPS-RouterIA/tests.yaml | OPS/OPS-RouterIA/memory/glossary.yaml
IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md,50_POLICIES/ops/incident_severity.md,text_ref,P3,external_dependency,,IT-SHARED/20_TEMPLATES/08_TEMPLATE_REPORTS/TEMPLATE__INCIDENT_REPORT.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_LOG.md | IT-SHARED/20_TEMPLATES/06_TEMPLATE _INCIDENT/TEMPLATE__INCIDENT_CRITIQUE.md
IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md,50_POLICIES/ops/logging_schema.md,text_ref,P3,external_dependency,,README.md | OPS/OPS-RouterIA/tools/tools.md | OPS/OPS-RouterIA/prompt.md
IT-SHARED/10_RUNBOOKS/SUPPORT/99_ARCHIVE/RUNBOOK__IT_MSP_TICKET_TO_KB.md,50_POLICIES/ops/sla.md,text_ref,P3,external_dependency,,IT-SHARED/50_REFERENCE/REFERENCE__SLA_Matrix.md | 20_Agents/IT-NOCDispatcher/knowledge/REFERENCE__SLA_Matrix.md | 20_Agents/IT-FrontLine/knowledge/REFERENCE__SLA_FrontLine.md
IT-SHARED/60_BUNDLES/99_ARCHIVE/BUNDLE_KP_AssistanTI-FrontLine_V1.md,IT-SHARED/50_REFERENCE/REFERENCE_MASTER_Routing-Rules_V1.md,text_ref,P3,internal_missing,,IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Routing-Rules_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_OnePager_V1.md | IT-SHARED/50_REFERENCE/REF__REFERENCE_MASTER_Conventions_V1.md
